step,nmobile,nbank,noutlet,outlet_deleted,sum_contact,max_contact,sum_ke_J,sum_erot_J,bank_contact,bank_ke_J,bank_erot_J
3.800000000000000000e+05,9.898900000000000000e+04,8.609300000000000000e+04,0.000000000000000000e+00,7.378000000000000000e+03,6.760000000000000000e+02,2.000000000000000000e+00,1.348040000000000056e-05,8.492570000000000455e-07,6.660000000000000000e+02,1.082330000000000020e-05,7.827190000000000356e-07
3.820000000000000000e+05,9.876900000000000000e+04,8.613800000000000000e+04,0.000000000000000000e+00,7.598000000000000000e+03,7.300000000000000000e+02,3.000000000000000000e+00,1.342160000000000038e-05,8.580909999999999511e-07,7.120000000000000000e+02,1.078870000000000057e-05,7.910960000000000318e-07
3.840000000000000000e+05,9.855000000000000000e+04,8.616700000000000000e+04,0.000000000000000000e+00,7.817000000000000000e+03,7.030000000000000000e+02,2.000000000000000000e+00,1.335370000000000057e-05,8.593560000000000355e-07,6.830000000000000000e+02,1.074899999999999991e-05,7.926699999999999637e-07
3.860000000000000000e+05,9.834400000000000000e+04,8.623100000000000000e+04,0.000000000000000000e+00,8.023000000000000000e+03,6.920000000000000000e+02,2.000000000000000000e+00,1.329880000000000047e-05,8.615399999999999709e-07,6.760000000000000000e+02,1.072039999999999988e-05,7.954190000000000368e-07
3.880000000000000000e+05,9.814600000000000000e+04,8.624600000000000000e+04,0.000000000000000000e+00,8.221000000000000000e+03,6.540000000000000000e+02,2.000000000000000000e+00,1.325770000000000014e-05,8.587080000000000419e-07,6.310000000000000000e+02,1.069110000000000001e-05,7.920519999999999511e-07
3.900000000000000000e+05,9.794000000000000000e+04,8.633800000000000000e+04,0.000000000000000000e+00,8.427000000000000000e+03,6.730000000000000000e+02,2.000000000000000000e+00,1.321210000000000010e-05,8.567480000000000429e-07,6.560000000000000000e+02,1.067810000000000031e-05,7.916159999999999861e-07
3.920000000000000000e+05,9.772100000000000000e+04,8.638400000000000000e+04,0.000000000000000000e+00,8.646000000000000000e+03,6.710000000000000000e+02,2.000000000000000000e+00,1.316680000000000072e-05,8.524090000000000197e-07,6.570000000000000000e+02,1.066030000000000024e-05,7.866759999999999962e-07
3.940000000000000000e+05,9.748900000000000000e+04,8.646100000000000000e+04,0.000000000000000000e+00,8.878000000000000000e+03,7.170000000000000000e+02,2.000000000000000000e+00,1.311059999999999946e-05,8.495860000000000215e-07,7.030000000000000000e+02,1.064389999999999985e-05,7.841810000000000522e-07
3.960000000000000000e+05,9.726100000000000000e+04,8.652400000000000000e+04,0.000000000000000000e+00,9.106000000000000000e+03,7.230000000000000000e+02,2.000000000000000000e+00,1.306620000000000036e-05,8.414339999999999893e-07,7.110000000000000000e+02,1.062759999999999969e-05,7.757600000000000061e-07
3.980000000000000000e+05,1.056280000000000000e+05,8.666000000000000000e+04,0.000000000000000000e+00,9.348000000000000000e+03,6.530000000000000000e+02,2.000000000000000000e+00,1.410610000000000035e-05,8.365089999999999898e-07,6.180000000000000000e+02,1.063589999999999925e-05,7.696580000000000220e-07
4.000000000000000000e+05,1.053720000000000000e+05,8.679800000000000000e+04,0.000000000000000000e+00,9.604000000000000000e+03,7.250000000000000000e+02,2.000000000000000000e+00,1.408029999999999968e-05,8.320180000000000061e-07,7.050000000000000000e+02,1.064309999999999979e-05,7.639960000000000075e-07
4.020000000000000000e+05,1.051350000000000000e+05,8.688900000000000000e+04,0.000000000000000000e+00,9.841000000000000000e+03,6.350000000000000000e+02,2.000000000000000000e+00,1.405890000000000019e-05,8.301909999999999726e-07,6.230000000000000000e+02,1.064159999999999989e-05,7.620229999999999672e-07
4.040000000000000000e+05,1.049170000000000000e+05,8.710200000000000000e+04,0.000000000000000000e+00,1.005900000000000000e+04,7.150000000000000000e+02,2.000000000000000000e+00,1.403999999999999941e-05,8.299259999999999632e-07,6.910000000000000000e+02,1.065640000000000016e-05,7.616319999999999739e-07
4.060000000000000000e+05,1.046770000000000000e+05,8.740400000000000000e+04,0.000000000000000000e+00,1.029900000000000000e+04,7.600000000000000000e+02,2.000000000000000000e+00,1.401870000000000014e-05,8.290420000000000196e-07,7.500000000000000000e+02,1.069079999999999935e-05,7.612650000000000077e-07
4.080000000000000000e+05,1.044270000000000000e+05,8.782500000000000000e+04,0.000000000000000000e+00,1.054900000000000000e+04,7.440000000000000000e+02,2.000000000000000000e+00,1.399279999999999925e-05,8.265669999999999925e-07,7.190000000000000000e+02,1.074940000000000079e-05,7.588110000000000309e-07
4.100000000000000000e+05,1.042090000000000000e+05,8.855400000000000000e+04,0.000000000000000000e+00,1.076700000000000000e+04,7.340000000000000000e+02,2.000000000000000000e+00,1.397269999999999922e-05,8.263910000000000047e-07,7.180000000000000000e+02,1.085740000000000044e-05,7.582839999999999892e-07
4.120000000000000000e+05,1.039450000000000000e+05,8.966100000000000000e+04,0.000000000000000000e+00,1.103100000000000000e+04,7.680000000000000000e+02,3.000000000000000000e+00,1.392869999999999930e-05,8.275019999999999675e-07,7.420000000000000000e+02,1.102679999999999919e-05,7.601249999999999856e-07
4.140000000000000000e+05,1.036800000000000000e+05,8.993100000000000000e+04,0.000000000000000000e+00,1.129600000000000000e+04,7.140000000000000000e+02,2.000000000000000000e+00,1.387949999999999984e-05,8.307040000000000513e-07,6.900000000000000000e+02,1.103130000000000058e-05,7.634659999999999888e-07
4.160000000000000000e+05,1.034170000000000000e+05,8.990400000000000000e+04,0.000000000000000000e+00,1.155900000000000000e+04,7.920000000000000000e+02,3.000000000000000000e+00,1.381720000000000046e-05,8.360040000000000260e-07,7.600000000000000000e+02,1.097960000000000072e-05,7.703699999999999824e-07
4.180000000000000000e+05,1.031610000000000000e+05,8.985700000000000000e+04,0.000000000000000000e+00,1.181500000000000000e+04,8.390000000000000000e+02,2.000000000000000000e+00,1.375659999999999971e-05,8.398860000000000339e-07,8.070000000000000000e+02,1.092830000000000004e-05,7.739139999999999776e-07
4.200000000000000000e+05,1.028610000000000000e+05,8.982000000000000000e+04,0.000000000000000000e+00,1.211500000000000000e+04,7.540000000000000000e+02,2.000000000000000000e+00,1.369389999999999945e-05,8.332270000000000270e-07,7.310000000000000000e+02,1.089029999999999973e-05,7.685749999999999852e-07
4.220000000000000000e+05,1.025720000000000000e+05,8.981500000000000000e+04,0.000000000000000000e+00,1.240400000000000000e+04,8.010000000000000000e+02,3.000000000000000000e+00,1.362459999999999996e-05,8.309870000000000281e-07,7.690000000000000000e+02,1.085479999999999982e-05,7.671720000000000089e-07
4.240000000000000000e+05,1.022960000000000000e+05,8.979000000000000000e+04,0.000000000000000000e+00,1.268000000000000000e+04,7.480000000000000000e+02,2.000000000000000000e+00,1.356579999999999978e-05,8.301299999999999828e-07,7.340000000000000000e+02,1.082200000000000074e-05,7.657669999999999775e-07
4.260000000000000000e+05,1.020020000000000000e+05,8.981400000000000000e+04,0.000000000000000000e+00,1.297400000000000000e+04,7.780000000000000000e+02,3.000000000000000000e+00,1.350290000000000077e-05,8.243400000000000348e-07,7.480000000000000000e+02,1.079819999999999938e-05,7.598350000000000273e-07
4.280000000000000000e+05,1.017240000000000000e+05,8.979100000000000000e+04,0.000000000000000000e+00,1.325200000000000000e+04,8.050000000000000000e+02,3.000000000000000000e+00,1.344579999999999923e-05,8.223499999999999489e-07,7.820000000000000000e+02,1.076860000000000054e-05,7.576879999999999486e-07
4.300000000000000000e+05,1.101380000000000000e+05,8.981500000000000000e+04,0.000000000000000000e+00,1.355100000000000000e+04,7.160000000000000000e+02,2.000000000000000000e+00,1.449230000000000014e-05,8.166309999999999491e-07,6.960000000000000000e+02,1.075290000000000000e-05,7.525339999999999807e-07
4.320000000000000000e+05,1.098410000000000000e+05,8.989500000000000000e+04,0.000000000000000000e+00,1.384800000000000000e+04,8.300000000000000000e+02,3.000000000000000000e+00,1.446119999999999971e-05,8.115740000000000117e-07,8.060000000000000000e+02,1.074969999999999976e-05,7.471420000000000076e-07
4.340000000000000000e+05,1.095250000000000000e+05,8.996100000000000000e+04,0.000000000000000000e+00,1.416400000000000000e+04,7.160000000000000000e+02,2.000000000000000000e+00,1.441159999999999937e-05,8.114710000000000273e-07,6.850000000000000000e+02,1.073600000000000021e-05,7.477429999999999744e-07
4.360000000000000000e+05,1.092210000000000000e+05,9.007300000000000000e+04,0.000000000000000000e+00,1.446800000000000000e+04,7.390000000000000000e+02,2.000000000000000000e+00,1.437459999999999956e-05,8.075250000000000527e-07,7.090000000000000000e+02,1.074060000000000013e-05,7.445620000000000467e-07
4.380000000000000000e+05,1.089240000000000000e+05,9.026300000000000000e+04,0.000000000000000000e+00,1.476500000000000000e+04,7.580000000000000000e+02,4.000000000000000000e+00,1.433739999999999930e-05,8.066279999999999620e-07,7.340000000000000000e+02,1.075930000000000048e-05,7.441700000000000257e-07
4.400000000000000000e+05,1.086580000000000000e+05,9.055200000000000000e+04,0.000000000000000000e+00,1.503100000000000000e+04,7.770000000000000000e+02,2.000000000000000000e+00,1.431659999999999944e-05,8.052420000000000315e-07,7.530000000000000000e+02,1.079950000000000053e-05,7.433920000000000435e-07
4.420000000000000000e+05,1.083670000000000000e+05,9.105800000000000000e+04,0.000000000000000000e+00,1.532200000000000000e+04,7.880000000000000000e+02,3.000000000000000000e+00,1.427520000000000014e-05,8.070910000000000370e-07,7.630000000000000000e+02,1.087409999999999978e-05,7.448060000000000057e-07
4.440000000000000000e+05,1.080400000000000000e+05,9.187700000000000000e+04,0.000000000000000000e+00,1.564900000000000000e+04,8.200000000000000000e+02,2.000000000000000000e+00,1.422839999999999916e-05,8.076179999999999729e-07,7.990000000000000000e+02,1.100330000000000017e-05,7.462659999999999672e-07
4.460000000000000000e+05,1.077440000000000000e+05,9.256300000000000000e+04,0.000000000000000000e+00,1.594500000000000000e+04,8.330000000000000000e+02,3.000000000000000000e+00,1.417379999999999972e-05,8.139450000000000268e-07,7.900000000000000000e+02,1.109620000000000059e-05,7.526059999999999564e-07
4.480000000000000000e+05,1.074350000000000000e+05,9.250400000000000000e+04,0.000000000000000000e+00,1.625400000000000000e+04,7.760000000000000000e+02,2.000000000000000000e+00,1.410520000000000007e-05,8.208199999999999610e-07,7.480000000000000000e+02,1.105159999999999936e-05,7.594140000000000529e-07
4.500000000000000000e+05,1.071110000000000000e+05,9.244900000000000000e+04,0.000000000000000000e+00,1.657800000000000000e+04,8.400000000000000000e+02,2.000000000000000000e+00,1.402410000000000012e-05,8.264640000000000081e-07,8.090000000000000000e+02,1.100229999999999968e-05,7.652599999999999584e-07
4.520000000000000000e+05,1.067830000000000000e+05,9.238400000000000000e+04,0.000000000000000000e+00,1.690600000000000000e+04,8.560000000000000000e+02,2.000000000000000000e+00,1.395250000000000067e-05,8.211030000000000436e-07,8.120000000000000000e+02,1.096340000000000078e-05,7.605870000000000330e-07
4.540000000000000000e+05,1.064640000000000000e+05,9.234700000000000000e+04,0.000000000000000000e+00,1.722500000000000000e+04,8.600000000000000000e+02,2.000000000000000000e+00,1.388329999999999970e-05,8.209110000000000377e-07,8.260000000000000000e+02,1.092729999999999955e-05,7.614850000000000454e-07
4.560000000000000000e+05,1.061410000000000000e+05,9.227500000000000000e+04,0.000000000000000000e+00,1.754800000000000000e+04,7.760000000000000000e+02,2.000000000000000000e+00,1.380420000000000075e-05,8.181300000000000342e-07,7.580000000000000000e+02,1.088380000000000072e-05,7.585530000000000030e-07
4.580000000000000000e+05,1.058170000000000000e+05,9.223300000000000000e+04,0.000000000000000000e+00,1.787200000000000000e+04,8.170000000000000000e+02,2.000000000000000000e+00,1.373300000000000048e-05,8.168689999999999542e-07,7.900000000000000000e+02,1.084970000000000049e-05,7.573180000000000055e-07
4.600000000000000000e+05,1.054840000000000000e+05,9.219300000000000000e+04,0.000000000000000000e+00,1.820500000000000000e+04,7.950000000000000000e+02,2.000000000000000000e+00,1.366500000000000046e-05,8.119010000000000384e-07,7.680000000000000000e+02,1.082330000000000020e-05,7.516429999999999497e-07
4.620000000000000000e+05,1.141850000000000000e+05,9.215000000000000000e+04,0.000000000000000000e+00,1.853500000000000000e+04,8.170000000000000000e+02,2.000000000000000000e+00,1.473309999999999960e-05,8.091479999999999607e-07,7.850000000000000000e+02,1.080270000000000077e-05,7.491969999999999820e-07
4.640000000000000000e+05,1.138170000000000000e+05,9.217400000000000000e+04,0.000000000000000000e+00,1.890300000000000000e+04,8.270000000000000000e+02,2.000000000000000000e+00,1.468579999999999922e-05,8.050449999999999934e-07,7.810000000000000000e+02,1.079160000000000015e-05,7.456650000000000004e-07
4.660000000000000000e+05,1.134790000000000000e+05,9.222000000000000000e+04,0.000000000000000000e+00,1.924100000000000000e+04,8.390000000000000000e+02,2.000000000000000000e+00,1.465390000000000042e-05,8.030229999999999770e-07,7.830000000000000000e+02,1.079240000000000021e-05,7.433049999999999713e-07
4.680000000000000000e+05,1.131160000000000000e+05,9.226600000000000000e+04,0.000000000000000000e+00,1.960400000000000000e+04,7.830000000000000000e+02,2.000000000000000000e+00,1.460670000000000027e-05,7.996260000000000162e-07,7.530000000000000000e+02,1.079139999999999971e-05,7.396849999999999958e-07
4.700000000000000000e+05,1.127700000000000000e+05,9.238500000000000000e+04,0.000000000000000000e+00,1.995000000000000000e+04,8.080000000000000000e+02,2.000000000000000000e+00,1.456919999999999935e-05,7.980219999999999973e-07,7.720000000000000000e+02,1.080330000000000039e-05,7.389620000000000495e-07
4.720000000000000000e+05,1.124350000000000000e+05,9.262100000000000000e+04,0.000000000000000000e+00,2.028500000000000000e+04,8.400000000000000000e+02,3.000000000000000000e+00,1.453340000000000048e-05,7.954950000000000171e-07,7.960000000000000000e+02,1.083309999999999967e-05,7.364659999999999721e-07
4.740000000000000000e+05,1.120880000000000000e+05,9.301900000000000000e+04,0.000000000000000000e+00,2.063200000000000000e+04,8.220000000000000000e+02,2.000000000000000000e+00,1.449349999999999938e-05,7.937040000000000244e-07,7.840000000000000000e+02,1.088929999999999923e-05,7.353929999999999994e-07
4.760000000000000000e+05,1.117450000000000000e+05,9.372600000000000000e+04,0.000000000000000000e+00,2.097500000000000000e+04,8.350000000000000000e+02,2.000000000000000000e+00,1.444850000000000066e-05,7.953310000000000429e-07,8.110000000000000000e+02,1.100079999999999977e-05,7.369820000000000278e-07
4.780000000000000000e+05,1.114190000000000000e+05,9.465800000000000000e+04,0.000000000000000000e+00,2.130100000000000000e+04,8.350000000000000000e+02,3.000000000000000000e+00,1.440229999999999931e-05,7.990409999999999616e-07,8.090000000000000000e+02,1.114190000000000085e-05,7.411130000000000268e-07
4.800000000000000000e+05,1.110820000000000000e+05,9.465200000000000000e+04,0.000000000000000000e+00,2.163800000000000000e+04,8.790000000000000000e+02,2.000000000000000000e+00,1.434289999999999951e-05,8.058520000000000350e-07,8.410000000000000000e+02,1.111419999999999940e-05,7.476809999999999570e-07
4.820000000000000000e+05,1.107070000000000000e+05,9.458100000000000000e+04,0.000000000000000000e+00,2.201300000000000000e+04,9.520000000000000000e+02,3.000000000000000000e+00,1.425460000000000071e-05,8.165659999999999548e-07,9.270000000000000000e+02,1.105619999999999928e-05,7.584730000000000182e-07
4.840000000000000000e+05,1.103450000000000000e+05,9.449900000000000000e+04,0.000000000000000000e+00,2.237500000000000000e+04,9.400000000000000000e+02,2.000000000000000000e+00,1.416570000000000059e-05,8.194030000000000218e-07,9.140000000000000000e+02,1.099669999999999925e-05,7.619349999999999733e-07
4.860000000000000000e+05,1.100010000000000000e+05,9.443700000000000000e+04,0.000000000000000000e+00,2.271900000000000000e+04,9.750000000000000000e+02,2.000000000000000000e+00,1.409300000000000042e-05,8.163080000000000328e-07,9.360000000000000000e+02,1.095540000000000017e-05,7.588570000000000301e-07
4.880000000000000000e+05,1.096530000000000000e+05,9.438600000000000000e+04,0.000000000000000000e+00,2.306700000000000000e+04,9.190000000000000000e+02,2.000000000000000000e+00,1.402699999999999970e-05,8.109059999999999954e-07,8.900000000000000000e+02,1.091760000000000030e-05,7.534659999999999787e-07
4.900000000000000000e+05,1.093050000000000000e+05,9.430100000000000000e+04,0.000000000000000000e+00,2.341500000000000000e+04,8.210000000000000000e+02,2.000000000000000000e+00,1.395550000000000047e-05,8.104270000000000081e-07,7.850000000000000000e+02,1.086319999999999960e-05,7.538259999999999634e-07
4.920000000000000000e+05,1.089360000000000000e+05,9.425100000000000000e+04,0.000000000000000000e+00,2.378400000000000000e+04,8.930000000000000000e+02,3.000000000000000000e+00,1.388339999999999992e-05,8.082239999999999718e-07,8.610000000000000000e+02,1.082239999999999992e-05,7.516859999999999720e-07
4.940000000000000000e+05,1.085930000000000000e+05,9.421000000000000000e+04,0.000000000000000000e+00,2.412700000000000000e+04,9.020000000000000000e+02,3.000000000000000000e+00,1.381960000000000064e-05,8.029879999999999638e-07,8.580000000000000000e+02,1.078950000000000063e-05,7.463670000000000023e-07
4.960000000000000000e+05,1.169400000000000000e+05,9.419200000000000000e+04,0.000000000000000000e+00,2.449600000000000000e+04,9.500000000000000000e+02,3.000000000000000000e+00,1.486369999999999967e-05,7.962820000000000360e-07,9.160000000000000000e+02,1.077800000000000082e-05,7.393990000000000421e-07
4.980000000000000000e+05,1.165410000000000000e+05,9.417800000000000000e+04,0.000000000000000000e+00,2.489500000000000000e+04,9.400000000000000000e+02,2.000000000000000000e+00,1.481349999999999971e-05,7.951460000000000184e-07,8.820000000000000000e+02,1.075869999999999916e-05,7.384829999999999563e-07
5.000000000000000000e+05,1.161310000000000000e+05,9.423300000000000000e+04,0.000000000000000000e+00,2.530500000000000000e+04,8.190000000000000000e+02,2.000000000000000000e+00,1.476239999999999947e-05,7.927750000000000033e-07,7.620000000000000000e+02,1.076419999999999936e-05,7.361460000000000327e-07
5.020000000000000000e+05,1.157020000000000000e+05,9.434000000000000000e+04,0.000000000000000000e+00,2.573400000000000000e+04,9.420000000000000000e+02,3.000000000000000000e+00,1.470710000000000019e-05,7.878630000000000451e-07,8.900000000000000000e+02,1.077840000000000001e-05,7.317240000000000478e-07
5.040000000000000000e+05,1.152910000000000000e+05,9.450500000000000000e+04,0.000000000000000000e+00,2.614500000000000000e+04,8.290000000000000000e+02,2.000000000000000000e+00,1.466029999999999921e-05,7.857279999999999800e-07,7.910000000000000000e+02,1.080679999999999960e-05,7.300879999999999926e-07
5.060000000000000000e+05,1.148590000000000000e+05,9.489000000000000000e+04,0.000000000000000000e+00,2.657700000000000000e+04,8.900000000000000000e+02,2.000000000000000000e+00,1.460590000000000021e-05,7.855009999999999608e-07,8.420000000000000000e+02,1.087389999999999935e-05,7.300599999999999609e-07
5.080000000000000000e+05,1.144320000000000000e+05,9.555000000000000000e+04,0.000000000000000000e+00,2.700400000000000000e+04,8.390000000000000000e+02,3.000000000000000000e+00,1.454529999999999946e-05,7.873079999999999716e-07,8.050000000000000000e+02,1.098660000000000082e-05,7.321009999999999723e-07
5.100000000000000000e+05,1.140180000000000000e+05,9.656600000000000000e+04,0.000000000000000000e+00,2.741800000000000000e+04,8.780000000000000000e+02,3.000000000000000000e+00,1.447710000000000069e-05,7.922489999999999892e-07,8.300000000000000000e+02,1.115330000000000043e-05,7.374899999999999685e-07
5.120000000000000000e+05,1.136180000000000000e+05,9.680300000000000000e+04,0.000000000000000000e+00,2.781800000000000000e+04,8.640000000000000000e+02,2.000000000000000000e+00,1.440350000000000025e-05,7.930140000000000361e-07,8.380000000000000000e+02,1.116829999999999944e-05,7.385740000000000330e-07
5.140000000000000000e+05,1.132050000000000000e+05,9.671300000000000000e+04,0.000000000000000000e+00,2.823100000000000000e+04,9.510000000000000000e+02,2.000000000000000000e+00,1.431669999999999965e-05,8.014729999999999665e-07,9.070000000000000000e+02,1.112279999999999962e-05,7.476939999999999982e-07
5.160000000000000000e+05,1.128270000000000000e+05,9.657900000000000000e+04,0.000000000000000000e+00,2.860900000000000000e+04,1.005000000000000000e+03,2.000000000000000000e+00,1.423009999999999950e-05,8.000009999999999914e-07,9.770000000000000000e+02,1.106489999999999972e-05,7.459810000000000410e-07
5.180000000000000000e+05,1.124490000000000000e+05,9.648700000000000000e+04,0.000000000000000000e+00,2.898700000000000000e+04,1.002000000000000000e+03,3.000000000000000000e+00,1.414850000000000015e-05,8.030659999999999993e-07,9.700000000000000000e+02,1.102190000000000030e-05,7.487779999999999568e-07
5.200000000000000000e+05,1.120420000000000000e+05,9.642400000000000000e+04,0.000000000000000000e+00,2.939400000000000000e+04,8.830000000000000000e+02,2.000000000000000000e+00,1.406949999999999972e-05,8.004860000000000384e-07,8.450000000000000000e+02,1.098989999999999959e-05,7.460389999999999480e-07
5.220000000000000000e+05,1.116520000000000000e+05,9.633000000000000000e+04,0.000000000000000000e+00,2.978400000000000000e+04,9.860000000000000000e+02,2.000000000000000000e+00,1.399020000000000032e-05,7.976499999999999990e-07,9.570000000000000000e+02,1.095659999999999942e-05,7.426700000000000189e-07
5.240000000000000000e+05,1.112460000000000000e+05,9.630400000000000000e+04,0.000000000000000000e+00,3.019000000000000000e+04,1.047000000000000000e+03,2.000000000000000000e+00,1.390499999999999985e-05,7.985020000000000122e-07,1.015000000000000000e+03,1.092889999999999967e-05,7.440329999999999498e-07
5.260000000000000000e+05,1.108450000000000000e+05,9.624700000000000000e+04,0.000000000000000000e+00,3.059100000000000000e+04,9.590000000000000000e+02,3.000000000000000000e+00,1.382640000000000030e-05,7.948240000000000239e-07,9.270000000000000000e+02,1.090329999999999944e-05,7.400139999999999718e-07
5.280000000000000000e+05,1.186530000000000000e+05,9.623500000000000000e+04,0.000000000000000000e+00,3.099700000000000000e+04,9.440000000000000000e+02,2.000000000000000000e+00,1.479290000000000028e-05,7.901950000000000424e-07,9.140000000000000000e+02,1.089290000000000035e-05,7.355510000000000198e-07
5.300000000000000000e+05,1.182520000000000000e+05,9.622100000000000000e+04,0.000000000000000000e+00,3.139800000000000000e+04,1.012000000000000000e+03,2.000000000000000000e+00,1.473900000000000068e-05,7.874889999999999916e-07,9.760000000000000000e+02,1.088460000000000078e-05,7.326130000000000235e-07
5.320000000000000000e+05,1.178700000000000000e+05,9.627000000000000000e+04,0.000000000000000000e+00,3.178000000000000000e+04,8.500000000000000000e+02,2.000000000000000000e+00,1.469650000000000066e-05,7.830260000000000396e-07,8.140000000000000000e+02,1.089269999999999991e-05,7.272010000000000277e-07
5.340000000000000000e+05,1.174630000000000000e+05,9.635600000000000000e+04,0.000000000000000000e+00,3.218700000000000000e+04,9.120000000000000000e+02,2.000000000000000000e+00,1.465179999999999921e-05,7.834219999999999592e-07,8.700000000000000000e+02,1.090719999999999952e-05,7.276310000000000389e-07
5.360000000000000000e+05,1.170520000000000000e+05,9.646000000000000000e+04,0.000000000000000000e+00,3.259800000000000000e+04,8.940000000000000000e+02,3.000000000000000000e+00,1.460980000000000029e-05,7.805259999999999576e-07,8.640000000000000000e+02,1.093579999999999955e-05,7.240060000000000312e-07
5.380000000000000000e+05,1.166360000000000000e+05,9.668000000000000000e+04,0.000000000000000000e+00,3.301400000000000000e+04,8.980000000000000000e+02,2.000000000000000000e+00,1.456009999999999973e-05,7.830079999999999662e-07,8.560000000000000000e+02,1.097429999999999927e-05,7.269010000000000052e-07
5.400000000000000000e+05,1.162220000000000000e+05,9.716200000000000000e+04,0.000000000000000000e+00,3.342800000000000000e+04,9.500000000000000000e+02,3.000000000000000000e+00,1.450880000000000075e-05,7.811030000000000031e-07,9.190000000000000000e+02,1.106419999999999988e-05,7.253459999999999625e-07
5.420000000000000000e+05,1.158350000000000000e+05,9.796900000000000000e+04,0.000000000000000000e+00,3.381500000000000000e+04,1.055000000000000000e+03,2.000000000000000000e+00,1.445819999999999991e-05,7.828450000000000196e-07,1.018000000000000000e+03,1.121079999999999946e-05,7.275990000000000026e-07
5.440000000000000000e+05,1.154560000000000000e+05,9.859500000000000000e+04,0.000000000000000000e+00,3.419400000000000000e+04,9.270000000000000000e+02,3.000000000000000000e+00,1.439800000000000005e-05,7.910129999999999641e-07,9.090000000000000000e+02,1.131049999999999954e-05,7.358259999999999875e-07
5.460000000000000000e+05,1.150850000000000000e+05,9.847900000000000000e+04,0.000000000000000000e+00,3.456500000000000000e+04,9.900000000000000000e+02,2.000000000000000000e+00,1.432170000000000045e-05,8.008270000000000280e-07,9.540000000000000000e+02,1.126600000000000022e-05,7.459909999999999994e-07
5.480000000000000000e+05,1.147040000000000000e+05,9.832800000000000000e+04,0.000000000000000000e+00,3.494600000000000000e+04,9.950000000000000000e+02,2.000000000000000000e+00,1.424849999999999919e-05,8.020829999999999699e-07,9.690000000000000000e+02,1.121520000000000064e-05,7.476709999999999986e-07
5.500000000000000000e+05,1.143300000000000000e+05,9.817600000000000000e+04,0.000000000000000000e+00,3.532000000000000000e+04,9.770000000000000000e+02,2.000000000000000000e+00,1.416669999999999940e-05,8.015429999999999929e-07,9.470000000000000000e+02,1.116270000000000071e-05,7.471029999999999898e-07
5.520000000000000000e+05,1.139320000000000000e+05,9.802400000000000000e+04,0.000000000000000000e+00,3.571800000000000000e+04,9.730000000000000000e+02,3.000000000000000000e+00,1.409399999999999923e-05,7.960470000000000077e-07,9.540000000000000000e+02,1.111840000000000014e-05,7.415709999999999638e-07
5.540000000000000000e+05,1.135560000000000000e+05,9.785000000000000000e+04,0.000000000000000000e+00,3.609400000000000000e+04,1.010000000000000000e+03,2.000000000000000000e+00,1.403149999999999940e-05,7.929670000000000093e-07,9.700000000000000000e+02,1.107310000000000076e-05,7.384289999999999480e-07
5.560000000000000000e+05,1.131900000000000000e+05,9.769600000000000000e+04,0.000000000000000000e+00,3.646000000000000000e+04,9.630000000000000000e+02,2.000000000000000000e+00,1.396649999999999918e-05,7.907930000000000323e-07,9.210000000000000000e+02,1.102640000000000000e-05,7.365210000000000080e-07
5.580000000000000000e+05,1.128000000000000000e+05,9.761400000000000000e+04,0.000000000000000000e+00,3.685000000000000000e+04,9.740000000000000000e+02,3.000000000000000000e+00,1.389290000000000043e-05,7.863240000000000205e-07,9.480000000000000000e+02,1.099539999999999979e-05,7.321169999999999905e-07
5.600000000000000000e+05,1.210850000000000000e+05,9.749200000000000000e+04,0.000000000000000000e+00,3.724800000000000000e+04,9.410000000000000000e+02,2.000000000000000000e+00,1.491040000000000042e-05,7.853789999999999813e-07,9.050000000000000000e+02,1.096599999999999970e-05,7.311370000000000439e-07
5.620000000000000000e+05,1.206970000000000000e+05,9.741000000000000000e+04,0.000000000000000000e+00,3.763600000000000000e+04,1.023000000000000000e+03,3.000000000000000000e+00,1.487090000000000021e-05,7.805400000000000264e-07,9.690000000000000000e+02,1.094710000000000061e-05,7.257710000000000474e-07
5.640000000000000000e+05,1.203240000000000000e+05,9.731600000000000000e+04,0.000000000000000000e+00,3.800900000000000000e+04,1.043000000000000000e+03,3.000000000000000000e+00,1.484369999999999986e-05,7.792149999999999798e-07,9.870000000000000000e+02,1.092840000000000026e-05,7.240780000000000070e-07
5.660000000000000000e+05,1.199360000000000000e+05,9.726600000000000000e+04,0.000000000000000000e+00,3.839700000000000000e+04,9.320000000000000000e+02,2.000000000000000000e+00,1.481339999999999949e-05,7.784399999999999746e-07,8.960000000000000000e+02,1.091939999999999916e-05,7.232759999999999975e-07
5.680000000000000000e+05,1.195560000000000000e+05,9.725800000000000000e+04,0.000000000000000000e+00,3.877700000000000000e+04,9.740000000000000000e+02,3.000000000000000000e+00,1.478450000000000050e-05,7.752190000000000015e-07,9.380000000000000000e+02,1.092199999999999978e-05,7.198309999999999823e-07
5.700000000000000000e+05,1.191890000000000000e+05,9.733500000000000000e+04,0.000000000000000000e+00,3.914400000000000000e+04,9.680000000000000000e+02,3.000000000000000000e+00,1.476040000000000017e-05,7.750409999999999585e-07,9.300000000000000000e+02,1.093710000000000071e-05,7.198959999999999765e-07
